2016-09-09 10:23:01,636 INFO  [Soap12HttpBindingImporter] importing operation GetUKLocationByPostCode
2016-09-09 10:23:01,636 INFO  [Soap12HttpBindingImporter] importing operation GetUKLocationByTown
2016-09-09 10:23:01,639 INFO  [Soap12HttpBindingImporter] importing operation ValidateUKAddress
2016-09-09 10:23:01,640 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationSoap
2016-09-09 10:23:01,640 INFO  [WsdlImporter] Importing binding {http://www.webserviceX.NET}UKLocationSoap
2016-09-09 10:23:01,641 INFO  [Soap11HttpBindingImporter] importing endpoint http://www.webservicex.net/uklocation.asmx
2016-09-09 10:23:01,641 INFO  [Soap11HttpBindingImporter] importing operation GetUKLocationByCounty
2016-09-09 10:23:01,641 INFO  [Soap11HttpBindingImporter] importing operation GetUKLocationByPostCode
2016-09-09 10:23:01,641 INFO  [Soap11HttpBindingImporter] importing operation GetUKLocationByTown
2016-09-09 10:23:01,641 INFO  [Soap11HttpBindingImporter] importing operation ValidateUKAddress
2016-09-09 10:23:01,642 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationHttpGet
2016-09-09 10:23:01,642 INFO  [WsdlImporter] Missing importer for {http://www.webserviceX.NET}UKLocationHttpGet
2016-09-09 10:23:01,642 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationHttpPost
2016-09-09 10:23:01,642 INFO  [WsdlImporter] Missing importer for {http://www.webserviceX.NET}UKLocationHttpPost
2016-09-09 10:23:01,872 INFO  [SchemaUtils] Loading schema types from [http://www.webservicex.net/uklocation.asmx?WSDL]
2016-09-09 10:23:01,872 INFO  [SchemaUtils] Getting schema http://www.webservicex.net/uklocation.asmx?WSDL
2016-09-09 10:23:02,576 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ID' should only be used for attributes (used for element 'ID@http://www.w3.org/2003/05/soap-encoding').
2016-09-09 10:23:02,576 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREF' should only be used for attributes (used for element 'IDREF@http://www.w3.org/2003/05/soap-encoding').
2016-09-09 10:23:02,576 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITY' should only be used for attributes (used for element 'ENTITY@http://www.w3.org/2003/05/soap-encoding').
2016-09-09 10:23:02,576 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREFS' should only be used for attributes (used for element 'IDREFS@http://www.w3.org/2003/05/soap-encoding').
2016-09-09 10:23:02,576 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITIES' should only be used for attributes (used for element 'ENTITIES@http://www.w3.org/2003/05/soap-encoding').
2016-09-09 10:23:02,576 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ID' should only be used for attributes (used for element 'ID@http://schemas.xmlsoap.org/soap/encoding/').
2016-09-09 10:23:02,576 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREF' should only be used for attributes (used for element 'IDREF@http://schemas.xmlsoap.org/soap/encoding/').
2016-09-09 10:23:02,576 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITY' should only be used for attributes (used for element 'ENTITY@http://schemas.xmlsoap.org/soap/encoding/').
2016-09-09 10:23:02,576 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREFS' should only be used for attributes (used for element 'IDREFS@http://schemas.xmlsoap.org/soap/encoding/').
